18:00:01        18.80      0.44     18.36     24.78    530.35
18:10:01        18.70      2.66     16.04     48.43    523.12
18:20:01        16.98      0.79     16.19     16.01    504.36
18:30:01        17.64      0.67     16.98     13.95    502.07
18:40:01        16.06      0.49     15.57     10.43    477.95
18:50:01        16.77      0.58     16.19     13.60    488.42
19:00:01        16.60      0.44     16.16      7.79    481.30
19:10:01        16.05      0.31     15.74      5.40    457.84
19:20:01        16.49      0.33     16.16      7.31    483.06
19:30:01        14.76      0.28     14.47      4.68    355.29
19:40:01        14.72      0.22     14.50      3.35    349.14
19:50:01        14.39      0.21     14.18      2.93    338.76
20:00:01        14.22      0.22     13.99      3.54    321.16
20:10:01        14.64      0.68     13.96     14.25    323.84
20:20:01        15.73      0.36     15.37     13.46    370.40
20:30:01        14.14      0.18     13.96      2.00    327.81
20:40:01        13.93      0.14     13.79      1.94    320.53
20:50:01        15.13      0.25     14.88      4.19    327.36
21:00:01        13.92      0.23     13.69      4.02    312.29
21:10:01        15.99      0.35     15.64     13.25    370.28
21:20:01        14.97      0.17     14.80      2.81    320.82
21:30:01        13.92      0.13     13.80      1.43    313.10
21:40:01        14.25      0.15     14.10      1.84    324.70
21:50:01        14.15      0.22     13.94      3.46    321.36
22:00:01        13.86      0.19     13.67      2.85    313.00
22:10:01        13.78      0.20     13.58      3.67    309.77
22:20:01        13.64      0.16     13.48      1.58    303.33
22:30:01        13.46      0.12     13.34      1.20    302.00
22:40:01        13.68      0.20     13.48      2.62    304.17
22:50:01        14.35      0.24     14.11      5.18    317.66
23:00:01        13.72      0.17     13.55      2.94    300.11
23:10:01        14.02      0.18     13.84      2.19    303.50
23:20:01        13.93      0.19     13.74      3.34    302.02
23:30:01        14.06      0.17     13.89      2.43    305.43
23:40:01        14.34      0.24     14.10      2.91    309.60
23:50:01        14.55      0.18     14.38      2.23    311.08
