19:30:01      9682712    803040      7.66     22852      2.85
19:40:01      9682712    803040      7.66     22852      2.85
19:50:01      9682716    803036      7.66     22848      2.85
20:00:01      9682720    803032      7.66     22844      2.84
20:10:01      9682720    803032      7.66     23424      2.92
20:20:01      9682724    803028      7.66     23420      2.92
20:30:01      9682732    803020      7.66     23476      2.92
20:40:01      9682732    803020      7.66     23476      2.92
20:50:01      9682732    803020      7.66     23476      2.92
21:00:01      9682740    803012      7.66     23532      2.93
21:10:01      9682744    803008      7.66     23528      2.93
21:20:01      9682716    803036      7.66     23472      2.92
21:30:01      9682716    803036      7.66     23472      2.92
21:40:01      9682720    803032      7.66     23500      2.93
21:50:01      9682740    803012      7.66     23592      2.94
22:00:01      9682740    803012      7.66     23592      2.94
22:10:01      9682696    803056      7.66     23672      2.95
22:20:01      9682696    803056      7.66     23672      2.95
22:30:01      9682696    803056      7.66     23672      2.95
22:40:01      9682696    803056      7.66     23672      2.95
22:50:01      9682696    803056      7.66     23672      2.95
23:00:01      9682696    803056      7.66     23672      2.95
23:10:01      9682700    803052      7.66     23700      2.95
23:20:01      9682700    803052      7.66     23700      2.95
23:30:01      9682704    803048      7.66     23696      2.95
23:40:01      9682704    803048      7.66     23696      2.95
23:50:01      9682648    803104      7.66     23672      2.95
